,SalesID,SalePrice,YearMade,MachineHoursCurrentMeter
388114,4356052,8000,2003,5875.0
388115,4356074,35000,2006,1893.0
388117,4356106,13500,2004,1544.0
388118,4356111,15000,1987,4083.0
388119,4356114,47000,1994,12898.0
388121,4356119,42500,1995,10731.0
388126,4356135,22000,1988,16464.0
388128,4356176,66000,2005,4918.0
388129,4356185,10000,1981,5123.0
388130,4356192,10000,1996,3135.0
388132,4356222,15500,1997,4208.0
388134,4356247,18500,1997,6744.0
388135,4356265,20000,1992,9104.0
388136,4356266,35000,2002,14484.0
388137,4356267,47500,2002,8622.0
388138,4356283,10000,1998,7668.0
388140,4356300,20000,1987,6088.0
388141,4356310,36000,2001,10448.0
388144,4356348,45000,2004,9681.0
388145,4356349,8000,1996,5850.0
388146,4356353,35000,2004,11452.0
388147,4356371,36000,2004,4639.0
388149,4356431,17500,1994,9141.0
388151,4356436,72500,2004,10574.0
388152,4356509,18000,1996,7031.0
388153,4356527,14500,1997,521.0
388154,4356528,20000,1991,5166.0
388155,4356534,13500,1999,6644.0
388156,4356551,8000,1999,3478.0
388157,4356552,9000,1992,3195.0
388158,4356565,8500,2003,966.0
388159,4356614,15500,2005,1051.0
388161,4356664,75000,2005,3738.0
388163,4356679,31000,2003,12174.0
388164,4356686,31000,1993,14081.0
388165,4356696,92500,2003,9696.0
388166,4356697,87500,2002,9258.0
388167,4356705,77500,2003,11004.0
388168,4356709,14000,2001,4549.0
388169,4356716,16000,1996,4645.0
388170,4356720,100000,2007,1841.0
388171,4356756,14000,1991,3933.0
388172,4356763,20000,1996,919.0
388173,4356765,25000,1996,7205.0
388174,4356793,9000,1985,7156.0
388175,4356799,12000,1986,9449.0
388177,4356810,10000,1993,6156.0
388178,4356835,24000,1989,9825.0
388179,4356836,24000,1996,13088.0
388180,4356841,16000,1997,5017.0
388181,4356847,12000,1999,2670.0
388182,4356857,27000,1994,8217.0
388183,4356859,13000,1997,5780.0
388184,4356860,15500,1997,5770.0
388185,4356868,19000,1999,2542.0
388186,4356874,19000,2000,1977.0
388187,4356875,18000,2000,3220.0
388188,4356882,20000,2001,2753.0
388189,4356883,21000,2000,2309.0
388190,4356884,13000,2001,4643.0
388191,4356887,14500,1997,1478.0
388192,4356891,13500,1998,4085.0
388193,4356892,12000,1997,5350.0
388196,4356914,24000,1994,9500.0
388197,4356923,25000,1996,10370.0
388198,4356942,17000,1995,6317.0
388199,4356960,15500,1996,5310.0
388200,4356967,21000,1987,4487.0
388201,4356968,12500,1990,2676.0
388202,4356970,19000,1996,6434.0
388203,4356971,20500,1985,2577.0
388204,4356980,19000,1996,6434.0
388205,4356984,21000,1987,4487.0
388206,4357000,22000,2002,5025.0
388207,4357016,22000,2002,4506.0
388209,4357031,90000,2006,5723.0
388210,4357059,9000,1997,3113.0
388211,4357065,20000,1994,11798.0
388212,4357076,34000,2000,2641.0
388213,4357085,120000,2006,695.0
388215,4357113,95000,2008,1038.0
388216,4357118,29000,1998,11588.0
388219,4357146,34000,2001,5055.0
388221,4357165,30000,2005,1250.0
388222,4357177,28000,2005,2894.0
388223,4357206,13000,1998,2471.0
388224,4357207,9000,1997,3324.0
388225,4357210,22500,1997,6237.0
388226,4357212,13000,2000,5566.0
388227,4357218,24000,2004,2907.0
388228,4357225,7500,1999,4738.0
388229,4357228,7500,1999,5048.0
388230,4357231,7500,1999,4043.0
388231,4357239,27000,1998,3397.0
388232,4357245,26000,1997,7075.0
388233,4357247,17000,1996,6589.0
388234,4357250,17000,1996,6589.0
388235,4357261,34000,2004,6747.0
388236,4357304,34000,1993,10269.0
388237,4357310,28000,1993,11656.0
388238,4357322,54000,2006,2113.0
388240,4357328,27000,1999,8510.0
388241,4357347,90000,2006,1545.0
388242,4357352,84000,2006,2059.0
388243,4357366,45000,1996,7777.0
388245,4357374,42500,1995,3460.0
388246,4357442,42000,1999,9508.0
388247,4357445,42000,1999,6038.0
388249,4357455,14500,2005,240.0
388250,4357466,26000,2000,5549.0
388251,4357471,57500,1999,6314.0
388252,4357478,16000,2005,2661.0
388253,4357481,21000,2000,7617.0
388254,4357483,36000,2001,8752.0
388255,4357495,25000,2000,15668.0
388256,4357503,16000,2005,713.0
388257,4357504,23000,2005,1264.0
388259,4357518,8000,1988,3108.0
388260,4357534,20500,1993,20207.0
388261,4357536,29000,2004,5368.0
388262,4357544,70000,1992,3966.0
388263,4357545,70000,1992,4072.0
388264,4357554,39000,2005,2660.0
388265,4357556,62500,2005,7329.0
388266,4357560,18000,1992,7479.0
388267,4357564,20000,1997,7825.0
388268,4357589,85000,2004,3884.0
388269,4357595,45000,2004,5144.0
388271,4357601,18000,1993,11334.0
388272,4357608,75000,2005,3068.0
388273,4357616,16500,2005,1462.0
388274,4357627,67500,2006,2144.0
388275,4357632,22000,2004,2682.0
388276,4357638,75000,2007,1324.0
388277,4357640,80000,2006,3226.0
388278,4357645,45000,2006,6757.0
388279,4357651,85000,2007,3383.0
388280,4357656,52500,2007,6308.0
388281,4357657,8500,1990,3170.0
388282,4357663,57500,2007,3493.0
388284,4357673,85000,1999,6855.0
388285,4357685,80000,2006,12255.0
388286,4357686,29000,1994,13139.0
388287,4357691,65000,2007,5131.0
388288,4357692,46000,1998,6758.0
388290,4357707,41000,1998,4833.0
388291,4357730,41000,1996,5432.0
388292,4357731,29000,1994,13139.0
388293,4357735,75000,2007,1702.0
388294,4357747,18000,2006,2188.0
388295,4357755,31000,1993,8263.0
388296,4357762,27500,2003,3368.0
388297,4357773,37500,2005,4466.0
388298,4357776,42000,2005,7439.0
388299,4357780,32500,2005,8465.0
388300,4357782,41000,2005,8389.0
388301,4357785,39000,2005,7656.0
388302,4357786,37500,2005,7920.0
388303,4357788,37500,2005,7501.0
388304,4357791,40000,2004,5291.0
388305,4357792,37500,2005,7293.0
388306,4357816,37000,2003,3371.0
388307,4357817,13000,2006,2760.0
388308,4357823,89000,2007,211.0
388309,4357830,13000,2006,2329.0
388310,4357833,12000,1994,235.0
388311,4357835,15500,1995,9473.0
388314,4357847,9000,1992,2901.0
388315,4357864,17000,1995,9658.0
388317,4357893,24000,2002,4690.0
388318,4357900,15000,1996,8660.0
388319,4357925,45000,2004,8550.0
388320,4357930,50000,2004,8338.0
388322,4357950,12000,1998,3489.0
388323,4357954,10500,1999,1456.0
388324,4357964,30000,1995,5882.0
388325,4357971,23000,1993,12297.0
388326,4357973,31000,1996,13946.0
388328,4357990,15500,2005,1545.0
388329,4357996,10500,1996,11386.0
388330,4358026,25000,1998,14771.0
388332,4358050,16000,1987,4784.0
388333,4358057,39000,1995,5678.0
388334,4358058,10500,1998,3287.0
388335,4358059,11500,2000,3441.0
388336,4358116,12000,1994,4491.0
388338,4358124,37500,1997,11794.0
388339,4358175,29000,2000,9927.0
388340,4358177,61000,2005,1795.0
388341,4358179,55000,2002,12659.0
388342,4358180,45000,2003,5143.0
388343,4358183,105000,2005,5372.0
388344,4358219,18000,1988,8533.0
388345,4358228,18000,1989,12300.0
388346,4358268,19000,2003,3076.0
388347,4358275,20000,2003,3151.0
388348,4358291,16500,2004,2165.0
388349,4358299,24000,1993,27418.0
388350,4358306,24000,2005,1832.0
388351,4358308,23500,2005,2081.0
388352,4358333,15000,1995,19189.0
388353,4358364,20000,2003,4596.0
388354,4358370,17500,1992,22485.0
388355,4358371,17000,1990,18481.0
388356,4358387,20000,1996,8730.0
388359,4358392,25000,1995,7866.0
388361,4358394,16000,1992,5950.0
388362,4358395,26000,1990,15998.0
388363,4358396,21000,2004,3696.0
388364,4358400,31000,1996,9134.0
388365,4358419,40000,1999,10752.0
388366,4358444,20500,2001,3521.0
388367,4358462,45000,2000,11042.0
388368,4358464,54000,2000,11349.0
388369,4358480,35000,2000,20842.0
388370,4358487,34000,2000,8172.0
388371,4358489,35000,2000,14049.0
388374,4358507,52000,2004,6249.0
388375,4358515,52500,2005,6789.0
388376,4358518,57000,2005,5444.0
388377,4358519,88000,2006,2889.0
388378,4358521,52500,2006,16504.0
388379,4358522,60000,2006,5282.0
388380,4358523,60000,2006,4484.0
388381,4358524,70000,2006,3168.0
388382,4358525,65000,2006,3919.0
388388,4358591,26000,1997,14248.0
388389,4358592,49000,2002,5291.0
388390,4358608,40000,1996,11999.0
388391,4358609,39000,1998,11058.0
388392,4358624,21000,1995,8292.0
388393,4358653,19000,1996,2015.0
388395,4358663,27000,1994,15029.0
388397,4358669,14000,1989,4836.0
388399,4358673,14000,1989,4143.0
388400,4358675,18000,1990,3511.0
388401,4358678,17000,1999,14985.0
388402,4358698,39000,1998,13663.0
388403,4358703,35000,1999,14985.0
388404,4358708,17000,2001,8937.0
388405,4358717,45000,2004,6570.0
388406,4358725,63000,2004,6882.0
388407,4358726,59000,2005,8466.0
388408,4358730,50000,2005,5040.0
388409,4358731,88000,2005,2533.0
388410,4358749,40000,1998,11675.0
388411,4358758,49000,1999,11884.0
388412,4358764,19000,2000,6443.0
388413,4358765,67500,2007,7702.0
388414,4358771,17000,2004,3140.0
388415,4358801,13000,1996,1374.0
388416,4358818,21000,1996,13340.0
388417,4358834,26000,1995,11330.0
388418,4358835,21000,1993,12884.0
388419,4358837,18000,1997,14911.0
388420,4358852,29000,1990,14126.0
388421,4358859,62500,1991,3356.0
388422,4358870,24000,1990,12294.0
388423,4358871,23000,1990,12294.0
388424,4358907,25000,1992,2227.0
388427,4358919,21000,1992,15080.0
388428,4358921,31000,1991,13609.0
388429,4358941,37000,2001,16308.0
388430,4358943,21000,1992,9548.0
388432,4358954,42500,1993,16641.0
388433,4358962,20000,1993,15984.0
388434,4358964,47000,1993,9677.0
388435,4358965,33000,1993,6521.0
388436,4358977,27500,2003,3666.0
388437,4358980,23000,1995,13822.0
388438,4358988,22500,1998,3598.0
388439,4358994,29000,2003,3797.0
388440,4359015,46000,2004,6778.0
388441,4359017,32500,2004,412.0
388442,4359020,32000,2004,5602.0
388443,4359021,32000,2004,3580.0
388444,4359023,32500,2005,6583.0
388445,4359027,72500,2006,2987.0
388446,4359028,40000,2006,6965.0
388447,4359033,36000,2006,3692.0
388448,4359035,57500,2007,3800.0
388449,4359037,60000,2007,3553.0
388450,4359038,50000,2007,4365.0
388451,4359039,60000,2007,3586.0
388452,4359040,57500,2008,5507.0
388453,4359041,80000,2007,326.0
388454,4359042,57500,2008,6175.0
388456,4359098,32500,2003,6372.0
388457,4359109,47000,2003,7880.0
388458,4359110,44000,2003,8025.0
388459,4359114,30000,1999,4909.0
388460,4359115,31000,1990,14944.0
388461,4359116,32000,1998,11231.0
388462,4359117,43000,2001,16006.0
388463,4359121,38000,1990,12474.0
388464,4359122,40000,1994,12385.0
388465,4359125,82500,2005,9862.0
388466,4359127,31000,1992,5630.0
388467,4359140,43000,2001,9915.0
388468,4359146,60000,2006,6960.0
388469,4359147,40000,1990,10813.0
388470,4359156,29000,1990,14585.0
388472,4359158,34000,2001,9915.0
388473,4359171,32000,2000,14644.0
388474,4359172,47000,1999,19536.0
388475,4359173,46000,1998,4514.0
388477,4359184,20000,1994,14438.0
388478,4359189,37500,1996,9727.0
388479,4359193,28000,1996,17241.0
388480,4359198,37500,1996,9266.0
388481,4359201,29000,1996,10945.0
388482,4359202,27000,1994,2333.0
388483,4359203,50000,1996,6787.0
388484,4359211,32500,1996,3687.0
388485,4359213,48000,1996,2607.0
388486,4359229,25000,1997,15280.0
388487,4359230,37500,1996,1428.0
388488,4359240,27000,1998,7295.0
388489,4359241,30000,1994,10517.0
388490,4359243,45000,1996,8182.0
388491,4359249,26000,1994,5342.0
388493,4359251,22000,1996,7299.0
388494,4359255,39000,1997,15146.0
388495,4359256,27000,1994,7924.0
388497,4359262,29000,1994,6554.0
388498,4359263,28000,1994,10936.0
388499,4359287,42000,1997,8292.0
388500,4359294,40000,1998,11664.0
388504,4359310,45000,1997,10840.0
388505,4359313,26000,1997,8026.0
388506,4359315,28000,1995,13269.0
388507,4359316,25000,1996,11097.0
388508,4359321,31000,1997,10753.0
388509,4359331,47500,1998,10627.0
388510,4359332,54000,1998,11728.0
388511,4359333,26000,1998,8619.0
388512,4359335,40000,1998,333.0
388514,4359341,31000,1998,9283.0
388515,4359342,27500,1995,12035.0
388516,4359344,25000,1996,9879.0
388517,4359350,27000,1996,9451.0
388518,4359355,37500,1999,20634.0
388520,4359358,35000,1997,12038.0
388521,4359359,32000,1996,8769.0
388522,4359361,35000,1996,2878.0
388523,4359364,25000,1996,7267.0
388524,4359368,29000,1996,7591.0
388525,4359375,31000,1996,8900.0
388526,4359379,39000,1996,13831.0
388527,4359381,30000,1996,3145.0
388528,4359382,29000,1996,11823.0
388529,4359384,29000,1996,11258.0
388530,4359389,30000,1999,18871.0
388531,4359390,38000,1999,17648.0
388532,4359393,26000,1997,8267.0
388533,4359403,50000,1999,12505.0
388535,4359406,33000,1997,17695.0
388536,4359410,29000,1999,9609.0
388538,4359412,30000,1997,2894.0
388539,4359413,38000,1999,9091.0
388540,4359414,37000,1999,20067.0
388541,4359416,31000,1999,11802.0
388542,4359417,38000,1999,11363.0
388543,4359418,35000,1998,7537.0
388544,4359421,28000,1998,13838.0
388546,4359436,56000,1999,10467.0
388547,4359441,55000,2000,7027.0
388548,4359443,40000,1997,8564.0
388549,4359448,40000,1999,11232.0
388550,4359449,25000,1999,6695.0
388551,4359453,49000,1999,6894.0
388552,4359455,32500,1999,12188.0
388553,4359458,45000,2000,8761.0
388554,4359463,62500,2000,1010.0
388555,4359470,29000,1999,11088.0
388556,4359472,32000,1998,10076.0
388557,4359474,22500,1999,10797.0
388560,4359486,25000,1998,11063.0
388561,4359488,37000,1999,6061.0
388562,4359490,42000,2000,12368.0
388563,4359491,61000,2000,7006.0
388564,4359493,31000,2000,9284.0
388565,4359500,45000,2000,13186.0
388566,4359501,55000,2000,9494.0
388568,4359504,42000,2000,10738.0
388569,4359506,40000,2000,15760.0
388570,4359508,27000,1998,11791.0
388571,4359512,45000,2000,10231.0
388572,4359513,46000,2000,13967.0
388573,4359519,35000,1998,7235.0
388574,4359520,34000,1998,9023.0
388575,4359521,38000,1998,8631.0
388576,4359522,62500,2000,10938.0
388577,4359524,32000,2000,9251.0
388578,4359530,57500,2001,9058.0
388579,4359531,28000,2001,7474.0
388580,4359532,65000,2001,5917.0
388581,4359535,72000,2000,3629.0
388582,4359536,32000,1998,10118.0
388583,4359537,32000,1999,10837.0
388584,4359539,41000,2000,12422.0
388586,4359542,40000,2000,9388.0
388587,4359544,47500,2001,8672.0
388588,4359546,59000,2001,3988.0
388589,4359547,50000,2001,10996.0
388590,4359549,66000,2001,11451.0
388591,4359551,42000,2001,16016.0
388592,4359552,42500,2001,9067.0
388593,4359555,66000,2002,11816.0
388594,4359558,49000,2002,7300.0
388596,4359561,47500,2002,9097.0
388597,4359565,37500,2000,6059.0
388598,4359566,40000,2000,10423.0
388599,4359568,66000,2004,6616.0
388600,4359570,40000,2001,11284.0
388601,4359574,70000,2002,22056.0
388603,4359577,52000,2001,11707.0
388604,4359579,37000,2000,9842.0
388606,4359581,45000,2002,7524.0
388607,4359591,37500,2001,7065.0
388609,4359604,40000,2000,9011.0
388610,4359606,45000,2002,13392.0
388611,4359607,100000,2003,4324.0
388612,4359608,75000,2002,6492.0
388614,4359620,40000,2003,11663.0
388615,4359624,51000,2003,9132.0
388617,4359634,70000,2003,6026.0
388618,4359635,75000,2003,6302.0
388619,4359637,41000,2002,7799.0
388620,4359641,40000,2003,4727.0
388621,4359644,45000,2001,8395.0
388622,4359645,82500,2003,3649.0
388623,4359648,41000,2001,8838.0
388624,4359649,29000,2001,7672.0
388625,4359657,87500,2003,10124.0
388626,4359659,77500,2004,7138.0
388627,4359662,82500,2004,6795.0
388628,4359664,110000,2004,474.0
388629,4359671,85000,2004,3634.0
388630,4359672,40000,2002,8885.0
388631,4359673,72000,2004,9902.0
388632,4359677,87500,2004,9741.0
388633,4359678,63000,2003,5883.0
388634,4359681,62000,2004,8984.0
388635,4359686,48000,2004,6179.0
388636,4359687,47000,2004,6179.0
388637,4359688,37000,2002,920.0
388638,4359689,47500,2003,4803.0
388639,4359693,65000,2002,7980.0
388640,4359695,65000,2004,6314.0
388641,4359710,56000,2004,8621.0
388642,4359713,72000,2003,5426.0
388643,4359714,73000,2003,5103.0
388644,4359715,72500,2003,1207.0
388645,4359716,68000,2003,6243.0
388646,4359719,90000,2005,5205.0
388647,4359721,70000,2003,631.0
388648,4359722,71000,2003,7720.0
388649,4359727,35000,2003,7931.0
388650,4359732,45000,2004,6412.0
388651,4359733,100000,2005,5842.0
388652,4359737,65000,2003,4859.0
388653,4359738,85000,2005,5983.0
388654,4359745,90000,2005,6129.0
388655,4359746,100000,2005,6658.0
388656,4359747,90000,2005,4939.0
388657,4359751,84000,2005,4839.0
388658,4359753,64000,2006,4133.0
388659,4359755,102500,2005,3068.0
388660,4359756,70000,2004,7042.0
388661,4359758,35000,2004,5472.0
388662,4359765,105000,2006,4104.0
388663,4359772,66000,2005,1319.0
388664,4359773,102500,2007,4082.0
388665,4359779,92500,2006,2441.0
388666,4359783,100000,2007,1440.0
388667,4359784,76000,2006,5027.0
388668,4359787,100000,2007,1475.0
388669,4359792,107500,2007,1001.0
388670,4359798,105000,2007,3908.0
388671,4359799,95000,2007,7219.0
388672,4359801,90000,2008,1792.0
388673,4359804,110000,2008,971.0
388674,4359813,46000,2001,15068.0
388675,4359815,45000,2001,14793.0
388676,4359816,102500,2006,6042.0
388677,4359818,72500,2003,4773.0
388678,4359821,40000,1999,8867.0
388679,4359822,46000,1998,10920.0
388680,4359823,28000,1998,10097.0
388681,4359824,37000,2000,8918.0
388682,4359848,67500,1999,5669.0
388683,4359851,82500,2004,10665.0
388684,4359861,40000,1999,8867.0
388685,4359862,55000,2002,10830.0
388686,4359877,49000,2004,13486.0
388687,4359892,24000,1994,11870.0
388688,4359893,38000,1998,9378.0
388689,4359920,85000,2003,10722.0
388690,4359921,95000,2003,5344.0
388691,4359925,55000,2003,8258.0
388692,4359945,34000,2001,4699.0
388693,4359949,19000,1989,9449.0
388694,4359951,93000,2008,1172.0
388697,4359984,35000,2001,6629.0
388698,4359986,32000,2002,6554.0
388699,4359988,33000,2002,6750.0
388700,4359989,25000,2002,7806.0
388702,4360009,19000,1997,7569.0
388703,4360015,10000,1997,8207.0
388704,4360029,23000,1998,8095.0
388705,4360054,34000,2001,1830.0
388707,4360060,19000,1997,12828.0
388708,4360061,20000,1998,4189.0
388709,4360075,22000,2000,8626.0
388710,4360077,20000,1996,5185.0
388711,4360078,20000,1998,7692.0
388712,4360083,21000,2001,5552.0
388713,4360093,35000,2004,4914.0
388714,4360100,34000,2004,3910.0
388716,4360104,19000,2001,5575.0
388717,4360112,29000,2004,3926.0
388718,4360115,87500,2006,2821.0
388719,4360119,27000,2004,5723.0
388720,4360131,60000,2006,3751.0
388721,4360136,50000,2006,3015.0
388722,4360143,60000,2006,4890.0
388723,4360144,30000,2005,2706.0
388724,4360147,46000,2007,1178.0
388725,4360150,65000,2007,3144.0
388726,4360152,92500,2007,1670.0
388727,4360155,52500,2007,4243.0
388728,4360161,57000,2008,4011.0
388729,4360174,77500,2007,5460.0
388730,4360176,32000,2004,4729.0
388731,4360181,92500,2008,4389.0
388732,4360182,43000,2005,6142.0
388733,4360186,39000,2004,5707.0
388735,4360198,35000,2001,6680.0
388736,4360199,38000,2002,7007.0
388737,4360200,40000,2004,9428.0
388738,4360206,30000,1999,11776.0
388739,4360212,35000,1999,13024.0
388740,4360216,35000,1999,13024.0
388741,4360227,45000,2003,6686.0
388742,4360229,37000,2004,7085.0
388743,4360231,52500,2004,10206.0
388744,4360232,55000,2004,4916.0
388745,4360235,52000,2005,655.0
388746,4360238,92500,2006,1422.0
388747,4360239,50000,2006,3379.0
388749,4360244,47500,2002,11208.0
388750,4360258,76000,2007,2392.0
388751,4360261,75000,2007,1573.0
388752,4360264,59000,2006,6094.0
388753,4360265,67500,2006,5089.0
388754,4360269,47000,2005,3396.0
388755,4360270,65000,2005,4466.0
388756,4360271,74000,2006,4538.0
388757,4360272,70000,2006,1424.0
388759,4360276,39000,2003,4832.0
388760,4360292,19500,1980,8983.0
388761,4360314,12500,1997,1369.0
388762,4360379,23000,1996,13932.0
388764,4360388,12000,2005,515.0
388765,4360421,17000,2002,3971.0
388766,4360497,11000,2001,5005.0
388767,4360564,18500,2000,3941.0
388768,4360565,18500,2000,3941.0
388769,4360600,20000,1984,864.0
388770,4360602,36000,2002,6164.0
388771,4360622,18000,1998,7376.0
388772,4360634,21000,2006,2287.0
388773,4360645,13500,2001,2995.0
388775,4360802,16000,1998,9296.0
388776,4360815,16000,1998,5663.0
388778,4360830,18500,1998,10224.0
388779,4360832,16000,1998,9561.0
388780,4360833,19000,1998,8242.0
388781,4360847,29000,1998,4641.0
388782,4360939,31000,2001,15712.0
388783,4360940,55000,2002,8048.0
388784,4360941,13000,2002,6346.0
